"REF_DATE","GEO","DGUID","Statistics","UOM","UOM_ID","SCALAR_FACTOR","SCALAR_ID","VECTOR","COORDINATE","VALUE","STATUS","SYMBOL","TERMINATED","DECIMALS"
"2022-04","Centre-du-Québec, Quebec","2016S05002433","Payroll employees","Number","223","units","0","v1374464838","26.2","119005","A","","","0"
"2022-04","Centre-du-Québec, Quebec","2016S05002433","Job vacancy rate","Percentage","242","units","0","v1374464839","26.3","5.5","B","","","1"
"2022-04","Montérégie, Quebec","2016S05002435","Job vacancies","Number","223","units","0","v1374464840","27.1","39030","A","","","0"
"2022-04","Montérégie, Quebec","2016S05002435","Payroll employees","Number","223","units","0","v1374464841","27.2","577060","A","","","0"
"2022-04","Montérégie, Quebec","2016S05002435","Job vacancy rate","Percentage","242","units","0","v1374464842","27.3","6.3","A","","","1"
"2022-04","Montréal, Quebec","2016S05002440","Job vacancies","Number","223","units","0","v1374464843","28.1","80060","A","","","0"
"2022-04","Montréal, Quebec","2016S05002440","Payroll employees","Number","223","units","0","v1374464844","28.2","1252100","A","","","0"
"2022-04","Montréal, Quebec","2016S05002440","Job vacancy rate","Percentage","242","units","0","v1374464845","28.3","6.0","A","","","1"
"2022-04","Laval, Quebec","2016S05002445","Job vacancies","Number","223","units","0","v1374464846","29.1","10225","B","","","0"
"2022-04","Laval, Quebec","2016S05002445","Payroll employees","Number","223","units","0","v1374464847","29.2","161585","A","","","0"
"2022-04","Laval, Quebec","2016S05002445","Job vacancy rate","Percentage","242","units","0","v1374464848","29.3","6.0","B","","","1"
"2022-04","Lanaudière, Quebec","2016S05002450","Job vacancies","Number","223","units","0","v1374464849","30.1","10580","B","","","0"
"2022-04","Lanaudière, Quebec","2016S05002450","Payroll employees","Number","223","units","0","v1374464850","30.2","162575","A","","","0"
"2022-04","Lanaudière, Quebec","2016S05002450","Job vacancy rate","Percentage","242","units","0","v1374464851","30.3","6.1","B","","","1"
"2022-04","Laurentides, Quebec","2016S05002455","Job vacancies","Number","223","units","0","v1374464852","31.1","17305","B","","","0"
"2022-04","Laurentides, Quebec","2016S05002455","Payroll employees","Number","223","units","0","v1374464853","31.2","240035","A","","","0"
"2022-04","Laurentides, Quebec","2016S05002455","Job vacancy rate","Percentage","242","units","0","v1374464854","31.3","6.7","A","","","1"
"2022-04","Outaouais, Quebec","2016S05002460","Job vacancies","Number","223","units","0","v1374464855","32.1","8240","B","","","0"
"2022-04","Outaouais, Quebec","2016S05002460","Payroll employees","Number","223","units","0","v1374464856","32.2","117310","A","","","0"
"2022-04","Outaouais, Quebec","2016S05002460","Job vacancy rate","Percentage","242","units","0","v1374464857","32.3","6.6","B","","","1"
"2022-04","Abitibi-Témiscamingue, Quebec","2016S05002465","Job vacancies","Number","223","units","0","v1374464858","33.1","4180","E","","","0"
"2022-04","Abitibi-Témiscamingue, Quebec","2016S05002465","Payroll employees","Number","223","units","0","v1374464859","33.2","62095","E","","","0"
"2022-04","Abitibi-Témiscamingue, Quebec","2016S05002465","Job vacancy rate","Percentage","242","units","0","v1374464860","33.3","6.3","E","","","1"
"2022-04","Mauricie, Quebec","2016S05002470","Job vacancies","Number","223","units","0","v1374464861","34.1","5570","B","","","0"
"2022-04","Mauricie, Quebec","2016S05002470","Payroll employees","Number","223","units","0","v1374464862","34.2","113870","A","","","0"
"2022-04","Mauricie, Quebec","2016S05002470","Job vacancy rate","Percentage","242","units","0","v1374464863","34.3","4.7","B","","","1"
"2022-04","Saguenay-Lac-Saint-Jean, Quebec","2016S05002475","Job vacancies","Number","223","units","0","v1374464864","35.1","6350","B","","","0"
"2022-04","Saguenay-Lac-Saint-Jean, Quebec","2016S05002475","Payroll employees","Number","223","units","0","v1374464865","35.2","110205","A","","","0"
"2022-04","Saguenay-Lac-Saint-Jean, Quebec","2016S05002475","Job vacancy rate","Percentage","242","units","0","v1374464866","35.3","5.4","B","","","1"
"2022-04","Côte-Nord and Nord-du-Québec, Quebec","","Job vacancies","Number","223","units","0","v1374464867","36.1","3600","B","","","0"
"2022-04","Côte-Nord and Nord-du-Québec, Quebec","","Payroll employees","Number","223","units","0","v1374464868","36.2","61045","B","","","0"
"2022-04","Côte-Nord and Nord-du-Québec, Quebec","","Job vacancy rate","Percentage","242","units","0","v1374464869","36.3","5.6","B","","","1"
"2022-04","Ontario","2016A000235","Job vacancies","Number","223","units","0","v1374464870","37.1","374255","A","","","0"
"2022-04","Ontario","2016A000235","Payroll employees","Number","223","units","0","v1374464871","37.2","6414685","A","","","0"
"2022-04","Ontario","2016A000235","Job vacancy rate","Percentage","242","units","0","v1374464872","37.3","5.5","A","","","1"
"2022-04","Ottawa, Ontario","2016S05003510","Job vacancies","Number","223","units","0","v1374464873","38.1","40955","A","","","0"
"2022-04","Ottawa, Ontario","2016S05003510","Payroll employees","Number","223","units","0","v1374464874","38.2","610775","A","","","0"
"2022-04","Ottawa, Ontario","2016S05003510","Job vacancy rate","Percentage","242","units","0","v1374464875","38.3","6.3","A","","","1"
"2022-04","Kingston-Pembroke, Ontario","2016S05003515","Job vacancies","Number","223","units","0","v1374464876","39.1","10680","B","","","0"
"2022-04","Kingston-Pembroke, Ontario","2016S05003515","Payroll employees","Number","223","units","0","v1374464877","39.2","181390","A","","","0"
"2022-04","Kingston-Pembroke, Ontario","2016S05003515","Job vacancy rate","Percentage","242","units","0","v1374464878","39.3","5.6","B","","","1"
"2022-04","Muskoka-Kawarthas, Ontario","2016S05003520","Job vacancies","Number","223","units","0","v1374464879","40.1","9510","B","","","0"
"2022-04","Muskoka-Kawarthas, Ontario","2016S05003520","Payroll employees","Number","223","units","0","v1374464880","40.2","126680","A","","","0"
"2022-04","Muskoka-Kawarthas, Ontario","2016S05003520","Job vacancy rate","Percentage","242","units","0","v1374464881","40.3","7.0","B","","","1"
"2022-04","Toronto, Ontario","2016S05003530","Job vacancies","Number","223","units","0","v1374464882","41.1","178775","A","","","0"
"2022-04","Toronto, Ontario","2016S05003530","Payroll employees","Number","223","units","0","v1374464883","41.2","3225035","A","","","0"
"2022-04","Toronto, Ontario","2016S05003530","Job vacancy rate","Percentage","242","units","0","v1374464884","41.3","5.3","A","","","1"
"2022-04","Kitchener-Waterloo-Barrie, Ontario","2016S05003540","Job vacancies","Number","223","units","0","v1374464885","42.1","36735","A","","","0"
"2022-04","Kitchener-Waterloo-Barrie, Ontario","2016S05003540","Payroll employees","Number","223","units","0","v1374464886","42.2","601485","A","","","0"
"2022-04","Kitchener-Waterloo-Barrie, Ontario","2016S05003540","Job vacancy rate","Percentage","242","units","0","v1374464887","42.3","5.8","A","","","1"
"2022-04","Hamilton-Niagara Peninsula, Ontario","2016S05003550","Job vacancies","Number","223","units","0","v1374464888","43.1","35460","A","","","0"
"2022-04","Hamilton-Niagara Peninsula, Ontario","2016S05003550","Payroll employees","Number","223","units","0","v1374464889","43.2","622280","A","","","0"
"2022-04","Hamilton-Niagara Peninsula, Ontario","2016S05003550","Job vacancy rate","Percentage","242","units","0","v1374464890","43.3","5.4","A","","","1"
"2022-04","London, Ontario","2016S05003560","Job vacancies","Number","223","units","0","v1374464891","44.1","18895","B","","","0"
"2022-04","London, Ontario","2016S05003560","Payroll employees","Number","223","units","0","v1374464892","44.2","320260","A","","","0"
"2022-04","London, Ontario","2016S05003560","Job vacancy rate","Percentage","242","units","0","v1374464893","44.3","5.6","B","","","1"
"2022-04","Windsor-Sarnia, Ontario","2016S05003570","Job vacancies","Number","223","units","0","v1374464894","45.1","12695","B","","","0"
"2022-04","Windsor-Sarnia, Ontario","2016S05003570","Payroll employees","Number","223","units","0","v1374464895","45.2","266170","A","","","0"
"2022-04","Windsor-Sarnia, Ontario","2016S05003570","Job vacancy rate","Percentage","242","units","0","v1374464896","45.3","4.6","B","","","1"
"2022-04","Stratford-Bruce Peninsula, Ontario","2016S05003580","Job vacancies","Number","223","units","0","v1374464897","46.1","8920","B","","","0"
"2022-04","Stratford-Bruce Peninsula, Ontario","2016S05003580","Payroll employees","Number","223","units","0","v1374464898","46.2","133310","A","","","0"
"2022-04","Stratford-Bruce Peninsula, Ontario","2016S05003580","Job vacancy rate","Percentage","242","units","0","v1374464899","46.3","6.3","B","","","1"
"2022-04","Northeast, Ontario","2016S05003590","Job vacancies","Number","223","units","0","v1374464900","47.1","15050","A","","","0"
"2022-04","Northeast, Ontario","2016S05003590","Payroll employees","Number","223","units","0","v1374464901","47.2","227385","A","","","0"
"2022-04","Northeast, Ontario","2016S05003590","Job vacancy rate","Percentage","242","units","0","v1374464902","47.3","6.2","A","","","1"
"2022-04","Northwest, Ontario","2016S05003595","Job vacancies","Number","223","units","0","v1374464903","48.1","6580","B","","","0"
"2022-04","Northwest, Ontario","2016S05003595","Payroll employees","Number","223","units","0","v1374464904","48.2","99925","A","","","0"
"2022-04","Northwest, Ontario","2016S05003595","Job vacancy rate","Percentage","242","units","0","v1374464905","48.3","6.2","B","","","1"
"2022-04","Manitoba","2016A000246","Job vacancies","Number","223","units","0","v1374464906","49.1","29500","A","","","0"
"2022-04","Manitoba","2016A000246","Payroll employees","Number","223","units","0","v1374464907","49.2","593395","A","","","0"
"2022-04","Manitoba","2016A000246","Job vacancy rate","Percentage","242","units","0","v1374464908","49.3","4.7","A","","","1"
"2022-04","Southeast, Manitoba","2016S05004610","Job vacancies","Number","223","units","0","v1374464909","50.1","2130","B","","","0"
"2022-04","Southeast, Manitoba","2016S05004610","Payroll employees","Number","223","units","0","v1374464910","50.2","44255","A","","","0"
"2022-04","Southeast, Manitoba","2016S05004610","Job vacancy rate","Percentage","242","units","0","v1374464911","50.3","4.6","B","","","1"
"2022-04","South Central and North Central, Manitoba","","Job vacancies","Number","223","units","0","v1374464912","51.1","2210","B","","","0"
"2022-04","South Central and North Central, Manitoba","","Payroll employees","Number","223","units","0","v1374464913","51.2","51655","B","","","0"
"2022-04","South Central and North Central, Manitoba","","Job vacancy rate","Percentage","242","units","0","v1374464914","51.3","4.1","B","","","1"
"2022-04","Southwest, Manitoba","2016S05004630","Job vacancies","Number","223","units","0","v1374464915","52.1","2195","B","","","0"
"2022-04","Southwest, Manitoba","2016S05004630","Payroll employees","Number","223","units","0","v1374464916","52.2","52200","B","","","0"
"2022-04","Southwest, Manitoba","2016S05004630","Job vacancy rate","Percentage","242","units","0","v1374464917","52.3","4.0","B","","","1"
"2022-04","Winnipeg, Manitoba","2016S05004650","Job vacancies","Number","223","units","0","v1374464918","53.1","19895","A","","","0"
"2022-04","Winnipeg, Manitoba","2016S05004650","Payroll employees","Number","223","units","0","v1374464919","53.2","384625","A","","","0"
"2022-04","Winnipeg, Manitoba","2016S05004650","Job vacancy rate","Percentage","242","units","0","v1374464920","53.3","4.9","A","","","1"
"2022-04","Interlake, Manitoba","2016S05004660","Job vacancies","Number","223","units","0","v1374464921","54.1","1410","B","","","0"
"2022-04","Interlake, Manitoba","2016S05004660","Payroll employees","Number","223","units","0","v1374464922","54.2","24905","A","","","0"
"2022-04","Interlake, Manitoba","2016S05004660","Job vacancy rate","Percentage","242","units","0","v1374464923","54.3","5.4","B","","","1"
"2022-04","Parklands and North, Manitoba","","Job vacancies","Number","223","units","0","v1374464924","55.1","1660","B","","","0"
"2022-04","Parklands and North, Manitoba","","Payroll employees","Number","223","units","0","v1374464925","55.2","35755","A","","","0"
"2022-04","Parklands and North, Manitoba","","Job vacancy rate","Percentage","242","units","0","v1374464926","55.3","4.4","B","","","1"
"2022-04","Saskatchewan","2016A000247","Job vacancies","Number","223","units","0","v1374464927","56.1","23150","A","","","0"
"2022-04","Saskatchewan","2016A000247","Payroll employees","Number","223","units","0","v1374464928","56.2","469910","A","","","0"
"2022-04","Saskatchewan","2016A000247","Job vacancy rate","Percentage","242","units","0","v1374464929","56.3","4.7","A","","","1"
"2022-04","Regina-Moose Mountain, Saskatchewan","2016S05004710","Job vacancies","Number","223","units","0","v1374464930","57.1","6830","B","","","0"
"2022-04","Regina-Moose Mountain, Saskatchewan","2016S05004710","Payroll employees","Number","223","units","0","v1374464931","57.2","152030","A","","","0"
"2022-04","Regina-Moose Mountain, Saskatchewan","2016S05004710","Job vacancy rate","Percentage","242","units","0","v1374464932","57.3","4.3","B","","","1"
"2022-04","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Job vacancies","Number","223","units","0","v1374464933","58.1","1910","B","","","0"
"2022-04","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Payroll employees","Number","223","units","0","v1374464934","58.2","35315","B","","","0"
"2022-04","Swift Current-Moose Jaw, Saskatchewan","2016S05004720","Job vacancy rate","Percentage","242","units","0","v1374464935","58.3","5.1","B","","","1"
"2022-04","Saskatoon-Biggar, Saskatchewan","2016S05004730","Job vacancies","Number","223","units","0","v1374464936","59.1","8755","B","","","0"
"2022-04","Saskatoon-Biggar, Saskatchewan","2016S05004730","Payroll employees","Number","223","units","0","v1374464937","59.2","178715","A","","","0"
"2022-04","Saskatoon-Biggar, Saskatchewan","2016S05004730","Job vacancy rate","Percentage","242","units","0","v1374464938","59.3","4.7","B","","","1"
"2022-04","Yorkton-Melville, Saskatchewan","2016S05004740","Job vacancies","Number","223","units","0","v1374464939","60.1","1760","B","","","0"
"2022-04","Yorkton-Melville, Saskatchewan","2016S05004740","Payroll employees","Number","223","units","0","v1374464940","60.2","29205","B","","","0"
